raw_name,ipeds_name,canonical_event_key,notes
Lewis & Clark College,Lewis & Clark College,20151118_Portland_SitIn_HateSpeech,
University of Nevada Reno,University of Nevada-Reno,20151101_Reno_March_AntiRacism,
University of Nevada Reno,University of Nevada-Reno,20160917_Reno_SymbolicDisplay_Anti-Racism,
University of Nevada Reno,University of Nevada-Reno,20161018_Reno_Rally_IndigenousIssues,
University of Nevada Reno,University of Nevada-Reno,20161208_Reno_March_Immigration(For),
University of Nevada Reno,University of Nevada-Reno,20170811_Reno_Petition_WhiteSupremacyAgainst,
University of Nevada Reno,University of Nevada-Reno,20170827_Reno_March_WhiteSupremacyAgainst,
University of Nevada Reno,University of Nevada-Reno,20180301_Reno_Form_ImmigrationFor,
University of Nevada Reno,University of Nevada-Reno,20180314_Reno_Walkout_GunControl,
University of Nevada Reno,University of Nevada-Reno,20180509_Reno_Rally_AltRightAgainst,
University of Nevada Reno,University of Nevada-Reno,20141205_Reno_March_PoliceViolence,
University of Nevada Reno,University of Nevada-Reno,20150325_Reno_Rally_GunControl,
University of Nevada Reno,University of Nevada-Reno,20150325_Reno_GunOwnerRights,
University of Nevada Reno,University of Nevada-Reno,20141209_Reno_SymbolicDisplay_PoliceViolence,
Virginia Commonwealth University,Virginia Commonwealth University,20151111_Richmond_Rally_AntiRacism,
Virginia Commonwealth University,Virginia Commonwealth University,20150901_Richmond_Petition_WhiteSupremacy,
Virginia Commonwealth University,Virginia Commonwealth University,20160222_Richmond_Rally_Feminism,
Virginia Commonwealth University,Virginia Commonwealth University,20160301_Richmond_Rally_UniversityGovernance,
Virginia Commonwealth University,Virginia Commonwealth University,20160707_Richmond_March_PoliceViolence,
Virginia Commonwealth University,Virginia Commonwealth University,20160716_Richmond_Rally_PoliceViolence,
Virginia Commonwealth University,Virginia Commonwealth University,20160813_Richmond_March_Economy,
Virginia Commonwealth University,Virginia Commonwealth University,20160927_Richmond_March_PoliceViolence,
Virginia Commonwealth University,Virginia Commonwealth University,20170412_Richmond_Rally_PoliceViolence,
Virginia Commonwealth University,Virginia Commonwealth University,20161109_Richmond_March_Trump(Against),
Virginia Commonwealth University,Virginia Commonwealth University,20161109_Richmond_Vigil_Trump(Against),
Virginia Commonwealth University,Virginia Commonwealth University,20161112_Richmond_March_Trump(Against),
Virginia Commonwealth University,Virginia Commonwealth University,20171201_Richmond_UnknownForm_Labor,
Virginia Commonwealth University,Virginia Commonwealth University,20180228_Richmond_Rally_UniversityGovernance,
Virginia Commonwealth University,Virginia Commonwealth University,20180401_Richmond_OtherForm_UniversityGovernance,
Virginia Commonwealth University,Virginia Commonwealth University,20131008_Richmond_Demonstration_UnknownIssue,
University of Rochester,University of Rochester,20151120_Rochester_March_AntiRacism,
University of Rochester,University of Rochester,20160401_Rochester_March_Labor,
University of Rochester,University of Rochester,20161111_Rochester_Rally_Trump(Against),
University of Rochester,University of Rochester,20161111_Rochester_Rally_OtherIssue,
University of Rochester,University of Rochester,20161115_Rochester_SymbolicDisplay_Environmental,
University of Rochester,University of Rochester,20170101_Rochester_NoForm_Feminism,
University of Rochester,University of Rochester,20170206_Rochester_March_Trump(Against),
University of Rochester,University of Rochester,20170913_Rochester_Demonstration_SexualAssault,
University of Rochester,University of Rochester,20170914_Rochester_HungerStrike_SexualAssault,
University of Rochester,University of Rochester,20130408_Rochester_Rally_SexualAssault,
University of Rochester,University of Rochester,20130411_Virtual_Petition_SexualAssault,
University of San Francisco,University of San Francisco,20151119_SanFrancisco_Rally_AntiRacism,
University of San Francisco,University of San Francisco,20161020_SanFrancisco_Picket_Labour,
University of San Francisco,University of San Francisco,20161103_SanFrancisco_Picket_Labour,
University of San Francisco,University of San Francisco,20161108_SanFrancisco_Sit-in_Trump(Against),
University of San Francisco,University of San Francisco,20161111_SanFrancisco_Demonstration_Immigration(For),
University of San Francisco,University of San Francisco,20180326_SanFrancisco_Rally_PoliceViolence,
Lawrence University,Lawrence University,20160331_Appleton_Symbolicdisplay_Universitygovernance,
Lawrence University,Lawrence University,20170129_Appleton_Vigil_Immigration(For),
Lawrence University,Lawrence University,20150120_Appleton_SymbolicDisplay_PoliceViolence,
City College of San Francisco,City College of San Francisco,20130924_SanFrancisco_Rally_PublicFunding,
City College of San Francisco,City College of San Francisco,20160416_SanFrancisco_Rally_SexualAssault,
City College of San Francisco,City College of San Francisco,20160427_SanFrancisco_Strike_Labor,
City College of San Francisco,City College of San Francisco,20151020_SanFrancisco_Picketing_Labor,
City College of San Francisco,City College of San Francisco,20151112_SanFrancisco_March_PublicFunding,
City College of San Francisco,City College of San Francisco,20160115_SanFrancisco_Picketing_Labor,
City College of San Francisco,City College of San Francisco,20160311_SanFrancisco_March_Labor,
City College of San Francisco,City College of San Francisco,20160427_SanFrancisco_Picketing_Labor,
City College of San Francisco,City College of San Francisco,20170308_SanFrancisco_SymbolicDisplay_Feminism,
City College of San Francisco,City College of San Francisco,20170121_SanFrancisco_March_Feminism,
City College of San Francisco,City College of San Francisco,20180314_SanFrancisco_Walkout-CityCollege_GunControl,
City College of San Francisco,City College of San Francisco,20131011_Novato_Rally_OtherIssue,
City College of San Francisco,City College of San Francisco,20120904_SanFrancisco_Rally_PublicFunding,
City College of San Francisco,City College of San Francisco,20130709_SanFrancisco_Rally_OtherIssue,
City College of San Francisco,City College of San Francisco,20130924_SanFrancisco_Rally_PublicFunding,
City College of San Francisco,City College of San Francisco,20131013_SanFrancisco_Rally_UniversityGov,
City College of San Francisco,City College of San Francisco,20140206_SanFrancisco_Rally_Labor,
City College of San Francisco,City College of San Francisco,20140312_SanFrancisco_Rally_PublicFunding,
City College of San Francisco,City College of San Francisco,20140313_SanFrancisco_Sit-in_UniversityGov,
City College of San Francisco,City College of San Francisco,20140314_SanFrancisco_Rally_OtherIssue,
Appalachian State,Appalachian State University,20160408_Boone_Occupation_Transgender(For),
California State University Chico,California State University-Chico,20160328_Chico_March_Labor,
California State University Chico,California State University-Chico,20160926_Chico_Rally_PoliceViolence,
California State University Chico,California State University-Chico,20170201_Chico_Rally_Tuition,
California State University Chico,California State University-Chico,20170207_Chico_Environmental,
California State University Chico,California State University-Chico,20170303_Chico_Rally_Tuition,
California State University Chico,California State University-Chico,20170323_Chico_March_TrumpAgainst,
California State University Chico,California State University-Chico,20180331_Chico_March_Labor,
California State University Chico,California State University-Chico,20180507_Chico_March_Tuition,
California State University Chico,California State University-Chico,20150312_Chico_March_OtherIssue,
California State University Chico,California State University-Chico,20150325_Chico_Rally_MemorialsAndAnniversaries,
California State University Chico,California State University-Chico,20150331_Chico_Rally_CulturalAppropriation,
California State University Chico,California State University-Chico,20150423_Chico_March_SexualAssault,
Hamilton College,Hamilton College,20151113_Clinton_March_Universitygovernance,
Hamilton College,Hamilton College,20180223_Clinton_Rally_GunControl,
Hamilton College,Hamilton College,20140930_Clinton_March_SexualAssault,
Hamilton College,Hamilton College,20141127_Clinton_SymbolicDisplay_PoliceViolence,
University of California-Davis,University of California-Davis,20160311_Davis_Occupation_Universitygovernance,
University of Michigan Dearborn,University of Michigan-Dearborn,20151112_Dearborn_March_Tuition,
University of Michigan Dearborn,University of Michigan-Dearborn,20170202_Dearborn_March_Faith-based,
University of Michigan Dearborn,University of Michigan-Dearborn,20170816_Dearborn_Vigil_WhiteSupremacy(Against),
University of Michigan Dearborn,University of Michigan-Dearborn,20170926_Dearborn_SymbolicDisplay_CampusClimate,
University of Michigan Dearborn,University of Michigan-Dearborn,20170927_Dearborn_SymbolicDisplay_CampusClimate,
University of Michigan Dearborn,University of Michigan-Dearborn,20171117_Dearborn_Rally_Labour,
University of Michigan Dearborn,University of Michigan-Dearborn,20141111_Dearborn_Petition_OtherIssue,
Florida Gulf Coast University,Florida Gulf Coast University,20151130_FortMyers_Rally_Environmental,
Florida Gulf Coast University,Florida Gulf Coast University,20160402_FortMyers_Disruption_Environmental,
Florida Gulf Coast University,Florida Gulf Coast University,20170210_FortMyers_March_TrumpAgainst,
Florida Gulf Coast University,Florida Gulf Coast University,20170210_FortMyers_NoForm_TrumpFor,
Florida Gulf Coast University,Florida Gulf Coast University,20170406_FortMyers_Rally_HateSpeech,
Florida Gulf Coast University,Florida Gulf Coast University,20140910_FortMyers_Rally_PoliceViolence,
Oklahoma State University,Oklahoma State University-Main Campus,20151114_Norman_Vigil_UniversityGovernance,
Oklahoma State University,Oklahoma State University-Main Campus,20140422_Stillwater_SymbolicDisplay_Environmental,
Oklahoma State University,Oklahoma State University-Main Campus,20151119_Stillwater_Vigil_AntiRacism,
Oklahoma State University,Oklahoma State University-Main Campus,20160925_Stillwater_Vigil_PoliceViolence,
Oklahoma State University,Oklahoma State University-Main Campus,20170123_Stillwater_Blockade_Anti-racism,
Oklahoma State University,Oklahoma State University-Main Campus,20170124_Stillwater_SymbolicDisplay_Anti-racism,
Oklahoma State University,Oklahoma State University-Main Campus,20170203_Stillwater_Rally_Environmental,
Oklahoma State University,Oklahoma State University-Main Campus,20170203_Stillwater_Rally_Trump(For),
Oklahoma State University,Oklahoma State University-Main Campus,20140415_Stillwater_OtherForm_Environmental,
Oklahoma State University,Oklahoma State University-Main Campus,20140422_Stillwater_SymbolicDisplay_Environmental,
Swarthmore College,Swarthmore College,20150926_Swarthmore_Rally_PoliceViolence,
Swarthmore College,Swarthmore College,20151112_Swarthmore_Rally_AntiRacism,
Swarthmore College,Swarthmore College,20160406_Philadelphia_Rally_Environmental,
Swarthmore College,Swarthmore College,20160917_Philadelphia_March_Environmental,
Swarthmore College,Swarthmore College,20161116_Swarthmore_Walkout_Trump(Against),
Swarthmore College,Swarthmore College,20161116_Swarthmore_Petition_Immigration(For),
Swarthmore College,Swarthmore College,20161130_Swarthmore_Faith-basedDiscrimination,
Swarthmore College,Swarthmore College,20170123_Swarthmore_Walkout_Environmental,
Swarthmore College,Swarthmore College,20170224_Swarthmore_Sit-in_Environmental,
Swarthmore College,Swarthmore College,20180129_Swarthmore_Rally_UniversityGovernance,
Swarthmore College,Swarthmore College,20180318_Swarthmore_Rally_SexualAssault,
Swarthmore College,Swarthmore College,20180321_Swarthmore_OtherForm_SexualAssault,
Swarthmore College,Swarthmore College,20180501_Swarthmore_Sit-In_SexualAssault,
Swarthmore College,Swarthmore College,20130928_Swarthmore_Sit-in_UniversityGovernance,
Swarthmore College,Swarthmore College,20131117_Swarthmore_HungerStrike_Environmental,
Swarthmore College,Swarthmore College,20140825_Hamilton_Occupation_AntiRacism,
Rowan University,Rowan University,20160411_Glassboro_Rally_Labor,
Rowan University,Rowan University,20170130_Glassboro_Rally_TrumpAgainst,
Rowan University,Rowan University,20170412_Glassboro_Rally_Labor,
Rowan University,Rowan University,20180423_Glassboro_Demonstration_UniversityGovernance,
Rowan University,Rowan University,20140218_Glassboro_OtherForm_OtherIssue,
Rowan University,Rowan University,20140219_Glassboro_Rally_HateSpeech,
Rowan University,Rowan University,20140227_Glassboro_Rally_UniversityGovernance,
Rowan University,Rowan University,20140701_Glassboro_Disruption_Immigration(For),
Rowan University,Rowan University,20141204_Glassboro_March_PoliceViolence,
East Carolina University,East Carolina University,20161001_Greenville_Symbolic_AntiRacism,
East Carolina University,East Carolina University,20130916_Raleigh_March_OtherIssue,
East Carolina University,East Carolina University,20160330_Greenville_March_Transgender(For),
East Carolina University,East Carolina University,20160330_Greenville_Rally_Universitygovernance,
East Carolina University,East Carolina University,20161001_Greenville_Symbolic_AntiRacism,
East Carolina University,East Carolina University,20170416_Greenville_Demonstration_AntiRacism,
East Carolina University,East Carolina University,20141125_Greenville_Demonstration_AntiRacism,
East Carolina University,East Carolina University,20141208_Greenville_Demonstration_PoliceViolence,
East Carolina University,East Carolina University,20141209_Greenville_Rally_PoliceViolence,
East Carolina University,East Carolina University,20150218_Greenville_SitIn_Anti-Racism,
East Carolina University,East Carolina University,20150225_Greenville_Rally_Labor,
East Carolina University,East Carolina University,20150410_Greenville_Demonstration_Tuition,
East Carolina University,East Carolina University,20150518_Greenville_SymbolicDisplay_Labor,
University of Iowa,University of Iowa,20151111_IowaCity_Rally_Anti-Racism,
University of Iowa,University of Iowa,20151111_IowaCity_Strike_CampusClimate,
University of Iowa,University of Iowa,20160126_IowaCity_Rally_Trump(Against),
University of Iowa,University of Iowa,20160714_IowaCity_PoliceViolence,
University of Iowa,University of Iowa,20160922_IowaCity_Rally_Environmental,
University of Iowa,University of Iowa,20161010_IowaCity_Rally_IndigenousIssue,
University of Iowa,University of Iowa,20161111_IowaCity_March_Trump(Against),
University of Iowa,University of Iowa,20161115_IowaCity_March_Trump(Against),
University of Iowa,University of Iowa,20170209_IowaCity_Rally_Faith-Based,
University of Iowa,University of Iowa,20170425_IowaCity_Rally_SexualAssault,
University of Iowa,University of Iowa,20151001_IowaCity_NoForm_UniversityGovernance,
University of Iowa,University of Iowa,20151021_IowaCity_Rally_UniversityGovernance,
University of Iowa,University of Iowa,20151118_IowaCity_Rally_UniversityGovernance,
University of Iowa,University of Iowa,20170227_DesMoines_Rally_SexualAssult,
University of Iowa,University of Iowa,20170921_IowaCity_EconomyInequality,
University of Iowa,University of Iowa,20180226_IowaCity_Rally_LabourAndWork,
University of Iowa,University of Iowa,20180424_IowaCity_March_SexualAssault,
University of Iowa,University of Iowa,20140223_IowaCity_Disruption_SexualAssault,
University of Iowa,University of Iowa,20141001_IowaCity_Rally-Petition_Labor,
University of Iowa,University of Iowa,20141019_IowaCity_Rally_Tuition,
University of Iowa,University of Iowa,20141201_IowaCity_Rally_PoliceViolence,
University of Iowa,University of Iowa,20141201_IowaCity_OtherForm_PoliceViolence,
University of Iowa,University of Iowa,20141204_IowaCity_Rally_PoliceViolence,
University of Iowa,University of Iowa,20150226_IowaCity_Rally_FreeSpeech,
University of Iowa,University of Iowa,20150415_IowaCity_March_Labor,
University of Iowa,University of Iowa,20150423_IowaCity_Rally_AntiRacism,
University of Iowa,University of Iowa,20150504_IowaCity_Rally_PoliceViolence,
Columbia College,Columbia College,20151101_JeffersonCity_OtherForm_CampusClimate,
Columbia College,Columbia College,20151113_Chicago-ColumbiaCollege_Rally_Anti-racism,
Columbia College,Columbia College,20151206_Chicago_Petition_Labour,
Columbia College,Columbia College,20151208_Chicago_Rally_Labour,
Columbia College,Columbia College,20171129_NewYorkCity_Walkout_TuitionFees,
East Tennessee State University,East Tennessee State University,20160331_JohnsonCity_March_LGB+/SexualOrientation,
East Tennessee State University,East Tennessee State University,20160921_JohnsonCity_Disruption_AllLivesMatter,
East Tennessee State University,East Tennessee State University,20161111_JohnsonCity_SymbolicDisplay_OtherIssue,
East Tennessee State University,East Tennessee State University,20150922_JohnsonCity_Rally_Labor,
East Tennessee State University,East Tennessee State University,20160920_JohnsonCity_SymbolicDIsplay_PoliceViolence,
East Tennessee State University,East Tennessee State University,20160921_JohnsonCity_SymbolicDIsplay_PoliceViolence,
University of Oklahoma Norman Campus,University of Oklahoma Norman Campus,20151114_Norman_Vigil_UniversityGovernance,
University of Oklahoma Norman Campus,University of Oklahoma Norman Campus,20160118_Norman_March_Memorials,
University of Oklahoma Norman Campus,University of Oklahoma Norman Campus,20160914_Norman_March_Environmental,
University of Oklahoma Norman Campus,University of Oklahoma Norman Campus,20160922_Norman_SymbolicDisplay_PoliceViolence,
University of Oklahoma Norman Campus,University of Oklahoma Norman Campus,20161008_Norman_Rally_IndigenousIssues,
University of Oklahoma Norman Campus,University of Oklahoma Norman Campus,20161011_Norman_Rally_SexualAssault,
University of Oklahoma Norman Campus,University of Oklahoma Norman Campus,20161014_Norman_March_Environmental,
University of Oklahoma Norman Campus,University of Oklahoma Norman Campus,20161109_Norman_Rally_Trump(Against),
University of Oklahoma Norman Campus,University of Oklahoma Norman Campus,20170120_Norman_Rally_Trump(Against),
University of Oklahoma Norman Campus,University of Oklahoma Norman Campus,20170202_Norman_March_Trump(Against),
University of Oklahoma Norman Campus,University of Oklahoma Norman Campus,20151008_Norman_Picketing_LGB+,
University of Oklahoma Norman Campus,University of Oklahoma Norman Campus,20151008_Norman_Demonstration_OtherIssue,
University of Oklahoma Norman Campus,University of Oklahoma Norman Campus,20160905_Virtual_OtherForm_UniversityGovernance,
University of Oklahoma Norman Campus,University of Oklahoma Norman Campus,20161116_Norman_Demonstration_OtherIssue,
University of Oklahoma Norman Campus,University of Oklahoma Norman Campus,20161116_Norman_Anti-racism,
University of Oklahoma Norman Campus,University of Oklahoma Norman Campus,20140219_Norman_Rally_DomesticForeignPolicy,
Guilford College,Guilford College,20170429_Greensboro_Rally_Environmental,
Guilford College,Guilford College,20151112_Greensboro_Walkout_CampusClimate,
Guilford College,Guilford College,2015-11-20_Greensboro_Rally_CampusClimate,
Guilford College,Guilford College,20170228_Greensboro_March_SexualAssault,
Guilford College,Guilford College,20170301_Greensboro_Rally_SexualAssault,
Guilford College,Guilford College,20170429_Greensboro_Rally_Environmental,
Guilford College,Guilford College,20180314_Greensboro_Walkout_GunControl,
Guilford College,Guilford College,20141022_Greensboro_Symbolic_PoliceViolence,
Georgia State University,Georgia State University,20151118_Atlanta_Blockade_UniversityGovernance,
Georgia State University,Georgia State University,20160414_Atlanta_March_Economy,
Georgia State University,Georgia State University,20160908_Atlanta_March_Universitygovernance,
Georgia State University,Georgia State University,20161004_Atlanta_sit-in_Economy,
Georgia State University,Georgia State University,20161031_Atlanta_Symbolicdisplay_Economy,
Georgia State University,Georgia State University,20161117_Atlanta_March_Economy,
Georgia State University,Georgia State University,20161219_Atlanta_Rally_Economy,
Georgia State University,Georgia State University,20170130_Atlanta_ March_Universitygovernance,
Georgia State University,Georgia State University,20170202_Atlanta_Disruption_Universitygovernance,
Georgia State University,Georgia State University,20161109_Atlanta_March_Trump(Against),
Georgia State University,Georgia State University,20170819_Atlanta_March_WhiteSupremacyAgainst,
SUNY at Binghamton,SUNY at Binghamton,20151112_Binghamton_March_Tuition,
SUNY at Binghamton,SUNY at Binghamton,20151123_Binghamton_March_Labor,
SUNY at Binghamton,SUNY at Binghamton,20151129_Binghamton_March_Labor,
SUNY at Binghamton,SUNY at Binghamton,20151204_Binghamton_March_Labor,
SUNY at Binghamton,SUNY at Binghamton,20160308_Binghamton_March_Labor,
SUNY at Binghamton,SUNY at Binghamton,20160420_Binghamton_OtherForm_SexualAssault,
SUNY at Binghamton,SUNY at Binghamton,20160922_Binghamton_Picketing_UniversityGovernance,
SUNY at Binghamton,SUNY at Binghamton,20160927_BINGHAMTON_MARCH_POLICEVIOLENCE,
SUNY at Binghamton,SUNY at Binghamton,20161111_Binghamton_March_Feminism,
SUNY at Binghamton,SUNY at Binghamton,20161115_Binghamton_March_Environmental,
SUNY at Binghamton,SUNY at Binghamton,20170119_binghamton_March_Memorials,
SUNY at Binghamton,SUNY at Binghamton,20170330_Binghamton_Occupation_AntiRacism,
SUNY at Binghamton,SUNY at Binghamton,20170403_BINGHAMTON_MARHC_ANTIRACISM,
SUNY at Binghamton,SUNY at Binghamton,20180314_Binghamton_Walkout_GunControl,
SUNY at Binghamton,SUNY at Binghamton,20180427_Binghamton_Demonstration_LGB(For),
Suffolk University,Suffolk University,20160129_Boston_Demonstration_UniversityGovernance,
Suffolk University,Suffolk University,20160129_Boston_InformationDistribution_UniversityGovernance,
Suffolk University,Suffolk University,20160129_Boston_PressConference_UniversityGovernance,
Suffolk University,Suffolk University,20160129_Boston_OtherForm_UniversityGovernance,
Suffolk University,Suffolk University,20160201_Boston_Rally_UniversityGovernance,
Ithaca College,Ithaca College,20151110_Ithaca_Walkout_UniversityGovernance,
Ithaca College,Ithaca College,20170224_Ithaca_UniversityGovernance,
Cornell University,Cornell University,20161114_Waltham_Walkout_TrumpAgainst,
Cornell University,Cornell University,20151120_Ithaca_Rally_UniversityGovernance,
Cornell University,Cornell University,20160302_Ithaca_Petition_WhiteSupremacyFor,
Cornell University,Cornell University,20151112_Ithaca_March_PublicFunding,
Cornell University,Cornell University,20160505_Ithaca_March_UniversityGovernance,
Cornell University,Cornell University,20160923_Ithaca_Rally_PoliceViolence,
Cornell University,Cornell University,20160929_Ithaca_OtherForm_IndigenousIssues,
Cornell University,Cornell University,20161101_Ithaca_Walkout_Trump(Against),
Cornell University,Cornell University,20161130_Ithaca_Rally_FarRight(Against),
Cornell University,Cornell University,20161130_Ithaca_Rally_LGB+(For),
Cornell University,Cornell University,20170214_Ithaca_Disruption_Alt-Right(Against),
Cornell University,Cornell University,20170207_Ithaca_Trump(Against),
Cornell University,Cornell University,20170201_Ithaca_Labor,
Cornell University,Cornell University,20170302_Ithaca_Rally_Immigration(For),
Cornell University,Cornell University,20170322_Ithaca_Vigil_LGB+(For),
Cornell University,Cornell University,20161120_Ithaca_Petition_Immigration(For),
Cornell University,Cornell University,20170411_Ithaca_Rally_Trump(Against),
Cornell University,Cornell University,20170422_Ithaca_March_Environmental,
Cornell University,Cornell University,20170501_Ithaca_SymbolicDisplay_Pro-Palestine,
Cornell University,Cornell University,20161114_Waltham_Walkout_TrumpAgainst,
Cornell University,Cornell University,20180501_Ithaca_InformationDistribution_DomesticForeignPolicy,
Cornell University,Cornell University,20180423_Ithaca_March_OtherIssue,
Cornell University,Cornell University,20180314_Ithaca_Walkout_GunControl,
Cornell University,Cornell University,20171023_Ithaca_Rally_FaithBasedDiscrimination,
Cornell University,Cornell University,20171023_Ithaca_Petition_HateSpeech,
Cornell University,Cornell University,20171004_Ithaca_SymbolicDisplay_ProPalestine,
Cornell University,Cornell University,20170930_Ithaca_SymbolicDisplay_PoliceViolence,
Cornell University,Cornell University,20170920_Ithaca_Occupation_CampusClimate,
Cornell University,Cornell University,20170927_Ithaca_SymbolicDisplay_PoliceViolence,
Cornell University,Cornell University,20170919_Ithaca_OtherForm_HateSpeech,
Cornell University,Cornell University,20170917_Ithaca_March_HateCrime,
Cornell University,Cornell University,20130401_Virtual_Petition_Universitygovernance,
Cornell University,Cornell University,20130501_Ithaca_Universitygovernance,
Cornell University,Cornell University,20131120_Ithaca_Demonstration_ImmigrationFor,
Cornell University,Cornell University,20140424_Ithaca_OtherForm_UniversityGovernance,
Cornell University,Cornell University,20140401_Ithaca_Disruption_UniversityGovernance,
Cornell University,Cornell University,20140501_Ithaca_March_UniversityGovernance,
Cornell University,Cornell University,20140910_Ithaca_Rally_PoliceViolence,
Cornell University,Cornell University,20141017_Ithaca_Rally_UniversityGovernance,
Cornell University,Cornell University,20141203_Ithaca_Vigil_PoliceViolence,
Cornell University,Cornell University,20150209_Ithaca_Rally_Fees,
Cornell University,Cornell University,20150326_Ithaca_Disruption_Fees,
Cornell University,Cornell University,20150422_Ithaca_OtherForm_Labor,
Cornell University,Cornell University,20150427_Ithaca_SymbolicDisplay_PoliceViolence,
University of Wyoming,University of Wyoming,20151201_Laramie_Rally_Environmental,
University of Wyoming,University of Wyoming,20170905_Laramie_Demonstration_WhiteSupremacyAgainst,
University of Wyoming,University of Wyoming,20170915_Laramie_Petition_OtherIssue,
University of Wyoming,University of Wyoming,20171109_Laramie_FarRightAgainst,
University of Wyoming,University of Wyoming,20180412_Laramie_LGBSexualOrientationAgainst,
University of Wyoming,University of Wyoming,20180412_Laramie_LGBSexualOrientationFor,
University of Wyoming,University of Wyoming,20180509_Laramine_Petition_UniversityGovernance,
University of Wyoming,University of Wyoming,20180411_Laramine_InformationDistribution_LGBSexualOrientationAgainst,
University of Wyoming,University of Wyoming,20190811_Laramie_Demonstration_LGBSexualOrientationFor,
University of Wyoming,University of Wyoming,20140214_Laramie_Demonstration_SexualAssailt,
University of Wyoming,University of Wyoming,20141211_Laramie_Rally_PoliceViolence,
University of Wyoming,University of Wyoming,20141211_Laramie_Rally_AffirmativeActionAgainst,
University of Wyoming,University of Wyoming,20141214_Laramie_OtherForm_SexualAssault,
University of Wyoming,University of Wyoming,20150203_Laramie_March_ImmigrationFor,
University of Nebraska Lincoln,University of Nebraska-Lincoln,20151110_Lincoln_Information_Abortion(Against),
University of Nebraska Lincoln,University of Nebraska-Lincoln,20151110_Lincoln_Information_Abortion(For),
University of Nebraska Lincoln,University of Nebraska-Lincoln,20160924_Lincoln_SymbolicDisplay_PoliceViolence,
University of Nebraska Lincoln,University of Nebraska-Lincoln,20161001_Lincoln_Rally_PoliceViolence,
University of Nebraska Lincoln,University of Nebraska-Lincoln,20170128_Lincoln_Rally_SexualAssualt,
University of Nebraska Lincoln,University of Nebraska-Lincoln,20161021_Lincoln_Rally_PoliceViolence,
University of Nebraska Lincoln,University of Nebraska-Lincoln,20161013_Lincoln_Rally_OtherIssue,
University of Nebraska Lincoln,University of Nebraska-Lincoln,20161118_Lincoln_Rally_Trump(Against),
University of Nebraska Lincoln,University of Nebraska-Lincoln,20170209_Lincoln_Rally_Trump(Against),
University of Nebraska Lincoln,University of Nebraska-Lincoln,20170422_Lincoln_March_OtherIssue,
University of Nebraska Lincoln,University of Nebraska-Lincoln,20161001_Virtual_Petition_FreeSpeech,
University of Nebraska Lincoln,University of Nebraska-Lincoln,20170829_Lincoln_Rally_FarRightAgainst,
University of Nebraska Lincoln,University of Nebraska-Lincoln,20141209_Lincoln_SymbolicDisplay_PoliceViolence,
University of Nebraska Lincoln,University of Nebraska-Lincoln,20141209_Lincoln_Rally_ProPolice,
Utah State University,Utah State University,20151015_Logan_Walkout_Environmental,
Utah State University,Utah State University,20151105_Logan_OtherForm_Universitygovernance,
Utah State University,Utah State University,20161115_Logan_SymbolicDisplay_PoliceViolence,
Utah State University,Utah State University,20161111_Logan_Rally_IndigenousIssue,
Utah State University,Utah State University,20161116_Logan_Petition_IndigenousIssues,
Utah State University,Utah State University,20161117_Logan_March_HateSpeech,
Utah State University,Utah State University,20170422_Logan_March_OtherIssue,
Utah State University,Utah State University,20140221_Logan_March_SexualAssault,
Mesa Community College,Mesa Community College,20151013_Mesa_March_Guncontrol,
Ball State University,Ball State University,20150925_Muncie_March_Sexualassault,
Ball State University,Ball State University,20160304_Muncie_LGB+(Against),
Ball State University,Ball State University,20160304_Muncie_Sit-in_LGB+(For),
Ball State University,Ball State University,20160923_Muncie_March_SexualAssault,
Ball State University,Ball State University,20160923_Muncie_Demonstration_OtherIssue,
Ball State University,Ball State University,20161109_Muncie_Rally_TrumpAgainst,
Ball State University,Ball State University,20161205_Muncie_March_Environmental,
Ball State University,Ball State University,20170130_Muncie_OtherForm_ImmigrationFor,
Ball State University,Ball State University,20130801_Muncie_March_CriminalJustice,
Ball State University,Ball State University,20131001_Muncie_Demonstration_ProLife,
Ball State University,Ball State University,20131204_Muncie_Demonstration_SexualAssault,
Ball State University,Ball State University,20141001_Muncie_SynmbolicDisplay_ProLife,
Ball State University,Ball State University,20141203_Muncie_Vigil_PoliceViolence,
Ball State University,Ball State University,20140417_Muncie_March_SexualAssault,
Murray State University,Murray State University,20160225_Frankfort_March_Publicfunding,
Murray State University,Murray State University,20160215_Murray_Petition_Publicfunding,
Murray State University,Murray State University,20160128_Frankfort_Rally_Publicfunding,
Murray State University,Murray State University,20161109_Murray_Rally_TrumpAgainst,
Murray State University,Murray State University,20170121_Murray_March_TrumpAgainst,
Murray State University,Murray State University,20170410_Murray_Demonstration_AbortionAgainst,
Murray State University,Murray State University,20180313_Murray_Rally_Feminism,
Murray State University,Murray State University,20140828_Murray_Rally_PoliceViolence,
Murray State University,Murray State University,20140904_Murray_Rally_PoliceViolence,
Murray State University,Murray State University,20140909_Murray_Rally_HateSpeech,
Kentucky State University,Kentucky State University,20160225_Frankfort_March_Publicfunding,
Eastern Illinois University,Eastern Illinois University,20160401_Chicago-ChicagoState_Rally_Labour,
Eastern Illinois University,Eastern Illinois University,20160205_Charleston_Rally_PublicFundingForHigherEducation,
Eastern Illinois University,Eastern Illinois University,20160401_Chicago_Rally_Labour,
Eastern Illinois University,Eastern Illinois University,20161004_Charleston_March_SexualAssault,
Eastern Illinois University,Eastern Illinois University,20170209_Charleston_March_TrumpAgainst,
